"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"WATCH: Policemen patrol a street in Marawi City | via @EdSevidalDZMM https://t.co/iLMNE6OJ5g","FALSE","40",NA,"2017-05-27 12:42:46","FALSE",NA,"868447385223122944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANCALERTS","29","FALSE","FALSE",NA,NA
"#ANCDateline: Military airstrikes damage at least 4 houses in Marawi City; residents discover bodies of dead civili… https://t.co/QOABOYMgjo","FALSE","31",NA,"2017-05-27 04:57:44","TRUE",NA,"868330355614400512",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","ANCALERTS","43","FALSE","FALSE",NA,NA
"More houses are burning in Marawi City after a military air strike, including residence of Lanao del Sur Rep. Jun P… https://t.co/jQUlSNDAQL","FALSE","86",NA,"2017-05-27 04:25:24","TRUE",NA,"868322221768364032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABSCBNNews","60","FALSE","FALSE",NA,NA
"More Marawi residents seek refuge in Iligan City https://t.co/ihKgMJzFdQ","FALSE","38",NA,"2017-05-27 10:17:02","FALSE",NA,"868410712845975552",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","cnnphilippines","26","FALSE","FALSE",NA,NA
"BREAKING: At least four dead bodies of civilians were recovered in Marawi City. Police say Maute Group is behind th… https://t.co/Afwmkcgkak","FALSE","24",NA,"2017-05-27 09:57:42","TRUE",NA,"868405844374769664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines","26","FALSE","FALSE",NA,NA
"ARMM exec says 90% of Marawi City residents evacuated; over 1,000 still trapped https://t.co/n19TjVHEt4 https://t.co/nZgXjUaRTW","FALSE","72",NA,"2017-05-27 03:08:22","FALSE",NA,"868302832897675264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews","34","FALSE","FALSE",NA,NA
"The 9 civilian hostages killed by Maute Group on May 23 are among several decomposing corpses lying around Marawi C… https://t.co/CdlX4NslTF","FALSE","47",NA,"2017-05-27 02:53:49","TRUE",NA,"868299173564628992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABSCBNNews","24","FALSE","FALSE",NA,NA
"WATCH: Military checkpoints in Marawi. Related story: 
https://t.co/z5mBoaptK1 https://t.co/nhv7xCQ15l","FALSE","34",NA,"2017-05-27 04:22:26","FALSE",NA,"868321473450057728",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","rapplerdotcom","23","FALSE","FALSE",NA,NA
"READ: Malacañang stands by Filipino muslims in observance of Ramadan amid the situation in Marawi City. | via… https://t.co/sVkXjtaxQF","FALSE","19",NA,"2017-05-27 01:25:03","TRUE",NA,"868276832155467776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","manila_bulletin","19","FALSE","FALSE",NA,NA
"Foreign jihadis joined Maute and Abu Sayyaf terrorists in the siege of Marawi City. https://t.co/yH4VwfMBdy https://t.co/TcNIwcbtXC","FALSE","6",NA,"2017-05-27 00:00:02","FALSE",NA,"868255438722277376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PhilippineStar","15","FALSE","FALSE",NA,NA
"Pres. Duterte presides over special Cabinet meeting in Davao City. #PartnerForChange https://t.co/I1GYynMR0r","FALSE","67",NA,"2017-05-27 00:58:13","FALSE",NA,"868270079066030080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PresidentialCom","33","FALSE","FALSE",NA,NA
"VP Robredo says there should be concrete measures to safeguard against abuse. https://t.co/AcXB1hsFXB","FALSE","81",NA,"2017-05-27 00:52:00","FALSE",NA,"868268515349889024",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","rapplerdotcom","22","FALSE","FALSE",NA,NA
